"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
840,0.974616666666667,0.973081266666667,0.952780833333333,0.983938333333333,"BSC","OS",500
870,0.973866666666667,0.972326066666667,0.951763333333333,0.9834575,"BSC","OS",500
900,0.973083333333334,0.971574133333333,0.9507825,0.9829575,"BSC","OS",500
930,0.972283333333333,0.970817,0.949639166666666,0.982289166666667,"BSC","OS",500
960,0.9716,0.970087133333333,0.948540833333333,0.981650833333333,"BSC","OS",500
990,0.970783333333333,0.969345933333333,0.947496666666667,0.9811175,"BSC","OS",500
1020,0.970066666666666,0.9686134,0.946665,0.9804525,"BSC","OS",500
1050,0.969266666666667,0.967874733333333,0.945530833333333,0.9798,"BSC","OS",500
1080,0.968583333333334,0.967150066666667,0.944605,0.979419166666667,"BSC","OS",500
1110,0.967883333333333,0.966413933333333,0.943919166666667,0.979006666666667,"BSC","OS",500
1140,0.967133333333333,0.965681133333333,0.943065,0.97857,"BSC","OS",500
1170,0.966366666666667,0.964964666666667,0.9418775,0.977845,"BSC","OS",500
1200,0.96565,0.964223333333333,0.940898333333333,0.977171666666667,"BSC","OS",500
1230,0.9649,0.963486733333333,0.940295833333333,0.9766525,"BSC","OS",500
1260,0.964066666666667,0.962754666666667,0.9393675,0.976103333333333,"BSC","OS",500
1290,0.963433333333333,0.962012533333333,0.938504166666666,0.975608333333333,"BSC","OS",500
1320,0.962633333333334,0.9612856,0.937710833333333,0.97521,"BSC","OS",500
1350,0.961883333333333,0.960553,0.936814166666667,0.97477,"BSC","OS",500
1380,0.961316666666666,0.959817533333333,0.935775833333333,0.974336666666667,"BSC","OS",500
1410,0.960666666666666,0.959098066666667,0.9347375,0.973784166666667,"BSC","OS",500
1440,0.960033333333333,0.958377733333333,0.934153333333333,0.9732925,"BSC","OS",500
1470,0.959316666666667,0.957659333333333,0.93346,0.972960833333333,"BSC","OS",500
1500,0.958583333333334,0.956946333333333,0.932680833333333,0.9724925,"BSC","OS",500
1530,0.957866666666667,0.956236866666667,0.931795,0.972011666666667,"BSC","OS",500
1560,0.957133333333333,0.9555342,0.9311775,0.971595833333333,"BSC","OS",500
1590,0.956383333333333,0.954847133333333,0.930149166666667,0.971094166666667,"BSC","OS",500
1620,0.955733333333333,0.954182866666667,0.928636666666667,0.970729166666667,"BSC","OS",500
1650,0.954933333333333,0.953507,0.9273775,0.970195833333333,"BSC","OS",500
1680,0.954283333333333,0.9528364,0.926663333333333,0.969689166666667,"BSC","OS",500
1710,0.953616666666667,0.9521618,0.925720833333333,0.969184166666667,"BSC","OS",500
1740,0.953016666666667,0.9515078,0.924970833333333,0.968838333333333,"BSC","OS",500
1770,0.9523,0.950861933333333,0.924344166666667,0.968371666666667,"BSC","OS",500
1800,0.951683333333333,0.950227,0.923244166666667,0.967789166666667,"BSC","OS",500
1830,0.95095,0.949606466666667,0.92225,0.967184166666667,"BSC","OS",500
1860,0.950266666666667,0.948993333333333,0.921390833333333,0.966768333333333,"BSC","OS",500
1890,0.949683333333333,0.9483862,0.920585833333333,0.9664875,"BSC","OS",500
1920,0.9491,0.947802666666667,0.919859166666667,0.966184166666667,"BSC","OS",500
1950,0.9486,0.947242733333333,0.919055833333333,0.965855833333334,"BSC","OS",500
1980,0.947933333333333,0.9466708,0.918259166666667,0.965571666666667,"BSC","OS",500
2010,0.947516666666667,0.946116866666667,0.917333333333333,0.965306666666667,"BSC","OS",500
2040,0.946816666666666,0.945571266666667,0.916825,0.964994166666667,"BSC","OS",500
2070,0.9463,0.945039,0.9160975,0.96471,"BSC","OS",500
2100,0.94575,0.944524933333333,0.915361666666667,0.964371666666667,"BSC","OS",500
2130,0.945216666666667,0.944015733333333,0.914980833333333,0.964055833333333,"BSC","OS",500
2160,0.944716666666666,0.9435186,0.914331666666666,0.963854166666667,"BSC","OS",500
2190,0.944266666666666,0.943026266666667,0.913544166666666,0.963584166666666,"BSC","OS",500
2220,0.943766666666666,0.942547066666667,0.912663333333333,0.963350833333333,"BSC","OS",500
2250,0.94325,0.9420718,0.912115833333333,0.963,"BSC","OS",500
2280,0.942816666666666,0.9416044,0.9115825,0.9626875,"BSC","OS",500
2310,0.9423,0.941160266666667,0.910915833333333,0.962455833333333,"BSC","OS",500
2340,0.941933333333333,0.940716466666667,0.9103125,0.962225833333333,"BSC","OS",500
2370,0.941416666666667,0.940277,0.909779166666666,0.961903333333333,"BSC","OS",500
2400,0.94115,0.939850333333333,0.9093,0.961550833333333,"BSC","OS",500
2430,0.94065,0.939437,0.908731666666666,0.961266666666667,"BSC","OS",500
2460,0.940233333333334,0.939036533333333,0.908193333333333,0.960985833333333,"BSC","OS",500
2490,0.939883333333334,0.9386406,0.907625,0.9608175,"BSC","OS",500
2520,0.939516666666667,0.9382548,0.907156666666666,0.9605175,"BSC","OS",500
2550,0.939233333333333,0.937879666666667,0.906595,0.9602175,"BSC","OS",500
2580,0.93885,0.9375092,0.90606,0.959966666666666,"BSC","OS",500
2610,0.93845,0.937148133333333,0.905595,0.95977,"BSC","OS",500
2640,0.937983333333334,0.936799466666667,0.905098333333333,0.959584166666667,"BSC","OS",500
2670,0.93765,0.9364494,0.904664999999999,0.959350833333333,"BSC","OS",500
2700,0.9374,0.9361108,0.904277499999999,0.9590525,"BSC","OS",500
2730,0.93715,0.9357846,0.903740833333333,0.958833333333333,"BSC","OS",500
